w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z
-0.01136544,-0.001656608,0.9999237,-0.004568003,0.5255795,181.3016,359.8161,-0.03576913,0.007464024,0.9991675,0.01815054,357.8908,184.0861,0.7807589,0.2719036,-0.3304806,0.9037374,0.01048876,348.5405,150.371,322.8671,0.7571383,0.003142983,0.4788679,0.4443171,335.1162,53.36237,48.15836,-0.3971592,0.2955212,0.8223784,-0.2804032,13.08857,237.225,46.69344,-0.9242404,0.1180073,0.3597705,0.04918771,13.08857,237.225,46.69344
-0.01119764,-0.001652282,0.9999257,-0.004524499,0.5205582,181.2824,359.8165,-0.03543471,0.007351156,0.9991828,0.01800871,357.9077,184.0481,0.769103,0.2723021,-0.3306334,0.9035631,0.01035378,348.5347,150.3225,322.8497,0.7572892,0.002808616,0.4785804,0.4443718,335.0971,53.31212,48.15834,-0.3968136,0.2955961,0.822527,-0.2803777,13.09953,237.183,46.69589,-0.9241221,0.1179894,0.3600838,0.04916506,13.09953,237.183,46.69589
-0.01105663,-0.001727697,0.999927,-0.004592539,0.5284241,181.2661,359.8078,-0.03505304,0.007249417,0.9991999,0.01784712,357.9269,184.0046,0.7588881,0.2727445,-0.3307236,0.9033987,0.01018896,348.5323,150.2673,322.8394,0.7574565,0.002465785,0.4782463,0.4444487,335.0785,53.25498,48.16187,-0.3964683,0.2956227,0.8227036,-0.2803202,13.11055,237.1385,46.6908,-0.9240482,0.1178907,0.360304,0.04917651,13.11055,237.1385,46.6908
-0.01095207,-0.001779503,0.9999278,-0.0046454,0.5345261,181.2541,359.8019,-0.03478366,0.007146712,0.9992115,0.01776646,357.9368,183.974,0.7479976,0.2732018,-0.3308042,0.9032322,0.0100655,348.5253,150.2115,322.8315,0.757614,0.002176136,0.4779159,0.4445367,335.0641,53.19992,48.16891,-0.3961947,0.295505,0.8228906,-0.2802816,13.12799,237.1024,46.67223,-0.9240159,0.1176914,0.3604499,0.04918594,13.12799,237.1024,46.67223
-0.01091002,-0.001823521,0.999928,-0.004661377,0.5364036,181.2493,359.7969,-0.03462006,0.006993262,0.9992202,0.01765978,357.9497,183.9556,0.7311723,0.2736426,-0.3308856,0.9030701,0.009961862,348.5168,150.1583,322.8237,0.7577608,0.001952231,0.477615,0.4446112,335.0551,53.15125,48.17624,-0.3959787,0.2953671,0.823028,-0.2803295,13.1511,237.0787,46.65829,-0.923999,0.1174639,0.3605639,0.04921462,13.1511,237.0787,46.65829
-0.01087394,-0.001858226,0.9999284,-0.004662154,0.5365285,181.2451,359.7929,-0.03449199,0.006863107,0.999227,0.0175702,357.9606,183.9412,0.7168728,0.2740562,-0.3309835,0.9029099,0.009836577,348.511,150.1077,322.8132,0.7578791,0.001817189,0.4773503,0.4446943,335.052,53.11017,48.18742,-0.395838,0.295196,0.8231152,-0.2804521,13.17871,237.0685,46.64696,-0.9239572,0.1173437,0.3607012,0.04927988,13.17871,237.0685,46.64696
-0.01081103,-0.001929771,0.9999285,-0.00475938,0.5477448,181.2379,359.7848,-0.03378168,0.00699132,0.999243,0.01798868,357.9127,183.8592,0.731409,0.2743908,-0.3310879,0.9027712,0.009747677,348.5043,150.0675,322.802,0.7579644,0.001701437,0.4771203,0.444796,335.0477,53.07392,48.2009,-0.3956636,0.2950439,0.8232112,-0.2805758,13.20701,237.0546,46.63742,-0.9238775,0.1173646,0.36089,0.04934383,13.20701,237.0546,46.63742
-0.0107308,-0.002019842,0.9999282,-0.004959038,0.5707163,181.2286,359.7747,-0.03392135,0.006819588,0.9992429,0.01779118,357.9359,183.8757,0.7121999,0.2746499,-0.3311607,0.9026661,0.009713463,348.4956,150.0374,322.7951,0.7580285,0.001576945,0.4769178,0.4449047,335.0406,53.04081,48.21428,-0.3954587,0.2949447,0.8233324,-0.2806138,13.22643,237.0319,46.62708,-0.9237948,0.1173981,0.3610885,0.04935908,13.22643,237.0319,46.62708
-0.01066788,-0.00205094,0.9999285,-0.005012729,0.5768921,181.2213,359.7711,-0.03364789,0.00686606,0.9992472,0.01805769,357.9054,183.8441,0.7170716,0.2748376,-0.3312173,0.9025879,0.00975262,348.4825,150.0177,322.7912,0.7581082,0.001510628,0.4767352,0.4449649,335.041,53.01333,48.22345,-0.3951752,0.2948784,0.8235161,-0.2805445,13.2387,236.9931,46.61171,-0.9237362,0.1173873,0.3612414,0.04936246,13.2387,236.9931,46.61171
-0.01062104,-0.001999254,0.9999292,-0.004989826,0.5741943,181.216,359.777,-0.03362991,0.006815462,0.9992487,0.01802352,357.9095,183.8422,0.711442,0.2749799,-0.3312116,0.9025458,0.009811185,348.471,150.0032,322.7948,0.7581957,0.001556054,0.4765789,0.4449827,335.053,52.99403,48.2312,-0.3948326,0.2948714,0.8237179,-0.280441,13.24756,236.9456,46.59968,-0.9237046,0.1172346,0.3613793,0.0493044,13.24756,236.9456,46.59968
-0.01057118,-0.002005311,0.9999298,-0.004974814,0.5724704,181.2103,359.7762,-0.03361852,0.006794431,0.9992496,0.01799808,357.9125,183.8409,0.7091532,0.2751362,-0.3311345,0.9025261,0.009842519,348.4642,149.9854,322.8064,0.7582794,0.001574315,0.4764012,0.4450306,335.0619,52.97033,48.24211,-0.3945827,0.2948404,0.8238903,-0.2803189,13.25152,236.9077,46.58474,-0.9237051,0.1170158,0.3614588,0.04923287,13.25152,236.9077,46.58474
-0.01050764,-0.002012761,0.9999304,-0.004991732,0.5744036,181.203,359.7754,-0.03334209,0.006925892,0.9992511,0.01838468,357.8679,183.8087,0.7233314,0.2753403,-0.3310022,0.9025126,0.009837024,348.4612,149.9602,322.8242,0.7583692,0.001633219,0.4762956,0.4449904,335.076,52.95935,48.2419,-0.3944369,0.294807,0.8240129,-0.2801986,13.25051,236.8822,46.57084,-0.9237186,0.1167797,0.3615083,0.04918189,13.25051,236.8822,46.57084
-0.01043712,-0.002024899,0.9999307,-0.005084044,0.58498,181.1949,359.774,-0.03346218,0.006874797,0.9992479,0.01835568,357.8713,183.8226,0.7173302,0.2754846,-0.3308966,0.9025071,0.009855371,348.457,149.943,322.8388,0.7584279,0.001730926,0.4762534,0.4449351,335.091,52.95834,48.23987,-0.394394,0.294692,0.8241132,-0.2800851,13.24963,236.8686,46.54974,-0.9237298,0.1166338,0.3615299,0.04915696,13.24963,236.8686,46.54974
-0.01039977,-0.001960731,0.9999309,-0.005140377,0.5913503,181.1906,359.7814,-0.03331524,0.00696322,0.9992473,0.01861648,357.8412,183.8054,0.7267898,0.2755271,-0.330825,0.9025193,0.009935983,348.4492,149.9399,322.8498,0.7584803,0.001866512,0.4762532,0.4448455,335.1094,52.96484,48.23408,-0.3944023,0.2945958,0.8241889,-0.2799521,13.2434,236.86,46.52985,-0.9237201,0.1165409,0.3615772,0.04920852,13.2434,236.86,46.52985
-0.01030293,-0.001865675,0.9999321,-0.005136582,0.590782,181.1796,359.7923,-0.03327115,0.007028425,0.999248,0.0186349,357.8389,183.8002,0.7342874,0.2755551,-0.3307162,0.9025497,0.01003017,348.4416,149.9386,322.8654,0.758505,0.002006799,0.476284,0.4447695,335.1257,52.97526,48.22947,-0.3944311,0.2945012,0.8242554,-0.2798147,13.23566,236.8536,46.51006,-0.9237313,0.1164177,0.3615917,0.04918319,13.23566,236.8536,46.51006
-0.0102035,-0.001846704,0.9999332,-0.005121954,0.5890629,181.1682,359.7944,-0.0332664,0.007099264,0.9992466,0.01868973,357.8323,183.7995,0.7422084,0.2755678,-0.3306005,0.9025868,0.0101446,348.4327,149.9395,322.8821,0.7585133,0.002132274,0.4763439,0.4446906,335.1391,52.98906,48.22322,-0.3944734,0.2944902,0.8242835,-0.2796844,13.22298,236.85,46.5,-0.9237373,0.1162792,0.3616204,0.0491902,13.22298,236.85,46.5
-0.01018402,-0.00180581,0.9999338,-0.005066397,0.5826452,181.166,359.799,-0.03330038,0.007181922,0.9992443,0.01873292,357.8271,183.8032,0.7514433,0.2755515,-0.3304927,0.90263,0.01027216,348.4233,149.9444,322.898,0.7585267,0.002204493,0.4763821,0.444627,335.1477,52.99785,48.21725,-0.3944919,0.2945528,0.8242996,-0.2795451,13.20644,236.8436,46.49702,-0.923756,0.1160865,0.3616298,0.04922562,13.20644,236.8436,46.49702
-0.01032457,-0.001572807,0.9999334,-0.004935163,0.5673603,181.1823,359.8256,-0.03334282,0.007258522,0.9992412,0.0187805,357.8213,183.8078,0.7599491,0.2755001,-0.3303625,0.902692,0.01038251,348.4178,149.9524,322.9158,0.758531,0.002281152,0.4764359,0.4445613,335.156,53.0089,48.21085,-0.3945327,0.2947616,0.8243533,-0.2791082,13.15472,236.8217,46.48889,-0.9237806,0.1158983,0.3616216,0.04926684,13.15472,236.8217,46.48889
-0.01037529,-0.001466754,0.9999331,-0.004921421,0.5656686,181.1882,359.8378,-0.0335038,0.00734591,0.9992333,0.01888098,357.8093,183.826,0.7692302,0.2754811,-0.3301951,0.9027581,0.01046715,348.4149,149.9555,322.9377,0.7585547,0.002481028,0.4764826,0.4444695,335.178,53.02379,48.2063,-0.3946592,0.2947869,0.8243452,-0.2789263,13.13125,236.8251,46.48005,-0.923795,0.1158027,0.3616029,0.04935572,13.13125,236.8251,46.48005
-0.01040597,-0.001358574,0.9999333,-0.004853155,0.5577223,181.1917,359.8501,-0.03352529,0.007586319,0.9992288,0.0189892,357.796,183.8279,0.7963211,0.2754683,-0.3300216,0.9028245,0.01054727,348.4124,149.9576,322.9602,0.7585804,0.002840661,0.4765663,0.4443341,335.2159,53.04985,48.2019,-0.394789,0.2948635,0.8243174,-0.2787445,13.10463,236.8293,46.4768,-0.9238148,0.1158262,0.3614981,0.04970147,13.10463,236.8293,46.4768
-0.01048824,-0.00125028,0.9999323,-0.004905585,0.5636122,181.2012,359.8626,-0.03352529,0.00758632,0.9992288,0.0189892,357.796,183.8279,0.7963213,0.275426,-0.329621,0.9029822,0.01069132,348.4116,149.9626,323.0112,0.7585581,0.003034383,0.4766211,0.4443123,335.2327,53.06411,48.20573,-0.3949504,0.2949525,0.8242571,-0.2786,13.07891,236.8398,46.47794,-0.9238297,0.1158787,0.3614079,0.04995532,13.07891,236.8398,46.47794
-0.01063955,-0.001064093,0.9999308,-0.004933554,0.5666111,181.2187,359.8841,-0.03415179,0.007715051,0.9992002,0.0193294,357.756,183.8993,0.8083732,0.275305,-0.3294951,0.9030633,0.01082729,348.4058,149.9796,323.0284,0.7585152,0.0032259,0.4766889,0.4443112,335.2473,53.07955,48.21179,-0.3951689,0.2949714,0.8241791,-0.2785013,13.05832,236.8594,46.47536,-0.9238757,0.1158874,0.3612501,0.05022534,13.05832,236.8594,46.47536
-0.01078223,-0.000860428,0.99993,-0.004824202,0.5538458,181.2351,359.9074,-0.03454338,0.007790037,0.9991829,0.01948564,357.7375,183.9439,0.8154746,0.2751832,-0.3293754,0.9031422,0.0109811,348.398,149.9972,323.0452,0.7584518,0.003377125,0.4767565,0.4443456,335.2559,53.09286,48.22068,-0.3953885,0.2949968,0.8240737,-0.278474,13.04342,236.884,46.47861,-0.9239483,0.115779,0.3610595,0.05051038,13.04342,236.884,46.47861
-0.01087245,-0.000769296,0.999929,-0.004845224,0.5561494,181.2455,359.9179,-0.03434919,0.00804522,0.999181,0.01982428,357.6979,183.9209,0.8438396,0.275048,-0.3292392,0.9032321,0.01106203,348.3989,150.0139,323.062,0.7583367,0.00355617,0.4768429,0.4444482,335.262,53.10815,48.2388,-0.3955468,0.2951569,0.8239502,-0.2784447,13.0236,236.9023,46.49565,-0.9239846,0.1158425,0.3609083,0.05077907,13.0236,236.9023,46.49565
-0.01087245,-0.000769296,0.999929,-0.004845224,0.5561494,181.2455,359.9179,-0.03434919,0.00804522,0.999181,0.01982428,357.6979,183.9209,0.8438396,0.2748423,-0.3291596,0.9033241,0.01103563,348.4121,150.0358,323.0688,0.7583368,0.003556132,0.476843,0.4444482,335.262,53.10816,48.23879,-0.3956627,0.2953973,0.8238249,-0.2783962,12.99959,236.9149,46.51954,-0.9239846,0.1158425,0.3609082,0.05077907,12.99959,236.9149,46.51954
-0.01116997,-0.000409455,0.9999263,-0.004767959,0.54686,181.2798,359.9592,-0.03442295,0.008279138,0.9991788,0.01970741,357.7103,183.9288,0.8709316,0.2745928,-0.3291731,0.9033952,0.01100701,348.4242,150.0638,323.0638,0.7580299,0.00387571,0.4770309,0.4447668,335.2627,53.13706,48.2874,-0.3959177,0.2955378,0.8236282,-0.2784665,12.98455,236.951,46.54263,-0.9239495,0.1164406,0.3607607,0.05110066,12.98455,236.951,46.54263
-0.01140165,-0.000220898,0.9999236,-0.004789351,0.5490742,181.3065,359.981,-0.03441592,0.008469285,0.9991791,0.01963237,357.7181,183.9277,0.89303,0.2743158,-0.3292449,0.9034544,0.01091495,348.4422,150.0935,323.0501,0.7578586,0.003928684,0.477289,0.4447818,335.2523,53.17236,48.28543,-0.3961469,0.2956919,0.8234143,-0.2786094,12.97624,236.9889,46.5721,-0.9239491,0.1166801,0.3606629,0.05124813,12.97624,236.9889,46.5721
-0.01160753,-3.60E-05,0.9999213,-0.00477857,0.5475968,181.3302,0.002230733,-0.03439344,0.008655663,0.9991811,0.01948127,357.7347,183.9248,0.9150279,0.2740463,-0.3292447,0.9035381,0.01075452,348.4694,150.1193,323.0435,0.7576847,0.003989205,0.4776063,0.4447363,335.2429,53.21697,48.27483,-0.3963834,0.2957901,0.8232105,-0.2787709,12.9724,237.0284,46.5969,-0.9239738,0.1168367,0.360525,0.05141845,12.9724,237.0284,46.5969
-0.01174766,8.273614E-05,0.9999196,-0.004812552,0.5513305,181.3463,0.01595941,-0.03441601,0.008832164,0.9991839,0.01922203,357.7637,183.9272,0.9362122,0.2737472,-0.3292138,0.9036431,0.01050865,348.5078,150.1454,323.0381,0.7575139,0.004151426,0.4779637,0.444642,335.244,53.27132,48.26131,-0.396493,0.2959794,0.8230319,-0.2789421,12.97047,237.0542,46.63089,-0.9239607,0.1171545,0.3604259,0.05162607,12.97047,237.0542,46.63089
-0.01193072,0.000207454,0.9999175,-0.004765198,0.5457311,181.3674,0.03028665,-0.03447467,0.009003269,0.9991854,0.01895272,357.7938,183.9337,0.9567385,0.2733901,-0.3291963,0.9037603,0.0102479,348.5495,150.1779,323.0301,0.7573773,0.004129939,0.4782743,0.4445407,335.2305,53.31343,48.24051,-0.3964666,0.2962942,0.8228613,-0.2791481,12.97105,237.0673,46.67952,-0.9239041,0.1176797,0.3603736,0.05180389,12.97105,237.0673,46.67952
-0.01211807,0.000243594,0.9999149,-0.004841736,0.5544451,181.3888,0.0346364,-0.03447467,0.00900327,0.9991854,0.01895272,357.7938,183.9337,0.9567388,0.2729585,-0.3292427,0.9038768,0.01000695,348.59,150.2202,323.0143,0.757206,0.003988057,0.4786213,0.4444608,335.2022,53.35577,48.21662,-0.3964313,0.2965445,0.8226987,-0.2794119,12.9808,237.0826,46.72518,-0.9239043,0.1176797,0.3603736,0.05180388,12.9808,237.0826,46.72518
-0.01228352,0.000227745,0.999912,-0.005027276,0.5757218,181.4078,0.03317338,-0.03468533,0.00924262,0.9991863,0.0184045,357.8555,183.9578,0.9858518,0.2725645,-0.329327,0.9039671,0.009810656,348.6231,150.2601,322.9954,0.7570521,0.003760681,0.4789587,0.4443614,335.1675,53.39437,48.18701,-0.3963629,0.2967817,0.8225482,-0.2797,12.99504,237.0954,46.77082,-0.9237524,0.1189875,0.3603339,0.05180176,12.99504,237.0954,46.77082
-0.01247679,0.000266793,0.999909,-0.005144799,0.5891258,181.43,0.03792709,-0.03477731,0.009391478,0.9991866,0.01813291,357.8859,183.9683,1.00378,0.272223,-0.3293437,0.9040663,0.009585809,348.6593,150.2922,322.9844,0.7569275,0.003605366,0.4793153,0.4441905,335.1429,53.43948,48.1509,-0.3963419,0.2969915,0.8224049,-0.2799281,13.00335,237.1097,46.80972,-0.9237975,0.1192517,0.3601514,0.05165865,13.00335,237.1097,46.80972
-0.01264443,0.000308223,0.9999065,-0.005216853,0.5973155,181.4492,0.04287776,-0.03485848,0.009476058,0.9991878,0.01786464,357.9162,183.9777,1.014358,0.2719417,-0.3293289,0.9041588,0.009355146,348.6949,150.3168,322.9777,0.7568254,0.00351911,0.4796716,0.4439802,335.1274,53.48777,48.11266,-0.3963937,0.2971281,0.8222398,-0.2801949,13.01554,237.1346,46.84426,-0.9238909,0.1192901,0.3599306,0.05143815,13.01554,237.1346,46.84426
-0.01275797,0.000356523,0.9999042,-0.0053877,0.6168163,181.4623,0.04873006,-0.03485323,0.009539086,0.999193,0.01754666,357.9524,183.9772,1.022845,0.2716972,-0.3293794,0.9042157,0.009172991,348.7219,150.3396,322.9648,0.7567203,0.003412463,0.4800125,0.4437917,335.1094,53.5329,48.07668,-0.3965407,0.2971503,0.8220519,-0.2805144,13.03406,237.1732,46.87125,-0.9240096,0.1191927,0.3596953,0.05117658,13.03406,237.1732,46.87125
-0.01287434,0.000453974,0.999902,-0.005500762,0.6296219,181.4757,0.06013533,-0.03490444,0.009600044,0.9991957,0.01725664,357.9853,183.9832,1.030869,0.2714313,-0.3295234,0.904245,0.008981701,348.7477,150.3654,322.9402,0.756602,0.003226832,0.4803539,0.4436252,335.0826,53.575,48.04018,-0.3967993,0.2970833,0.8218114,-0.280924,13.05981,237.2303,46.89631,-0.9240743,0.1192333,0.3595544,0.05090261,13.05981,237.2303,46.89631
-0.01303834,0.000503223,0.9998989,-0.005669021,0.6488181,181.4945,0.06613346,-0.03490444,0.009600045,0.9991957,0.01725664,357.9853,183.9832,1.03087,0.2711935,-0.3296822,0.9042608,0.008741166,348.7773,150.3866,322.913,0.7564965,0.002988361,0.4806644,0.4434704,335.0518,53.61105,48.00368,-0.3969492,0.2970535,0.8216324,-0.281267,13.0832,237.2704,46.91944,-0.9240867,0.1194842,0.3594669,0.05070839,13.0832,237.2704,46.91944
-0.01320815,0.000566269,0.9998961,-0.00575848,0.6589621,181.514,0.07360344,-0.03478394,0.009510045,0.9992158,0.016357,358.0888,183.9704,1.024342,0.2710004,-0.3298088,0.9042758,0.008390613,348.8177,150.3987,322.8874,0.7563974,0.002773866,0.4809538,0.4433271,335.0237,53.64493,47.97009,-0.396899,0.2972022,0.821504,-0.2815556,13.10166,237.2848,46.95581,-0.9240501,0.1199274,0.3594273,0.05060817,13.10166,237.2848,46.95581
-0.01333086,0.000598881,0.9998943,-0.005791689,0.6627083,181.5281,0.07747201,-0.03482221,0.009491645,0.9992216,0.0159353,358.1372,183.9752,1.023824,0.2707919,-0.3299374,0.9042948,0.00800902,348.8619,150.4115,322.8607,0.7562976,0.002491213,0.4811754,0.4432587,334.9884,53.66604,47.94466,-0.3967605,0.2974421,0.8213887,-0.2818337,13.11836,237.2888,47.00036,-0.9239899,0.1204349,0.3594199,0.05055526,13.11836,237.2888,47.00036
-0.01336902,0.000553254,0.999893,-0.005926852,0.6782628,181.5325,0.07247633,-0.03475806,0.009502865,0.9992307,0.01549084,358.1881,183.9682,1.026979,0.2706042,-0.330082,0.9043016,0.007624511,348.9052,150.422,322.8321,0.7561755,0.002132788,0.4814132,0.4432109,334.9437,53.68635,47.91829,-0.3966804,0.29759,0.8212665,-0.2821466,13.14044,237.3013,47.03809,-0.923957,0.1207948,0.359385,0.05054779,13.14044,237.3013,47.03809
-0.01339762,0.000526373,0.9998919,-0.006048248,0.6922118,181.5358,0.06960205,-0.03446954,0.009536752,0.9992453,0.01516461,358.2256,183.9353,1.032658,0.2704034,-0.3302607,0.9042996,0.00724284,348.9476,150.4344,322.7995,0.7560379,0.001882397,0.4816588,0.4431797,334.9078,53.711,47.89825,-0.3967642,0.2976663,0.8209966,-0.2827331,13.18165,237.3507,47.08968,-0.9239818,0.1209708,0.3592621,0.050547,13.18165,237.3507,47.08968
-0.01343757,0.000500739,0.9998899,-0.006296973,0.7207484,181.5403,0.06707567,-0.03419077,0.009586494,0.9992556,0.01509181,358.2341,183.9034,1.039134,0.2702364,-0.3304694,0.9042759,0.006906871,348.9829,150.4448,322.7647,0.7558995,0.001637623,0.4819287,0.4431233,334.8727,53.7396,47.8747,-0.3967838,0.2977484,0.8209026,-0.2828918,13.18934,237.3643,47.11029,-0.9240116,0.1211638,0.3591182,0.05056142,13.18934,237.3643,47.11029
-0.01347443,0.000509334,0.9998881,-0.006506212,0.7447078,181.5446,0.06841055,-0.03398713,0.009623856,0.999266,0.01483867,358.2631,183.8802,1.044749,0.2700952,-0.3306502,0.9042539,0.006644104,349.0105,150.4543,322.7353,0.7557644,0.001421504,0.4821594,0.4431038,334.8402,53.76324,47.85785,-0.3967839,0.2977485,0.8209027,-0.2828918,13.18934,237.3643,47.11029,-0.9240182,0.1214148,0.3590128,0.05058903,13.18934,237.3643,47.11029
-0.01342441,0.000558284,0.9998876,-0.006662889,0.7625886,181.5389,0.07422368,-0.03387731,0.009623392,0.999273,0.01460682,358.2898,183.8678,1.045777,0.2699013,-0.3307807,0.9042654,0.006463911,349.0328,150.472,322.7134,0.7556658,0.001211382,0.4823642,0.4430495,334.8119,53.78441,47.83749,-0.3968491,0.2979872,0.8206998,-0.2831366,13.1928,237.3904,47.15464,-0.9240046,0.1217071,0.3589439,0.05062018,13.1928,237.3904,47.15464
-0.01334327,0.000563391,0.9998879,-0.00677921,0.7759154,181.5296,0.0749251,-0.03388265,0.00959837,0.9992754,0.01444962,358.3079,183.8686,1.043505,0.2696514,-0.330885,0.9043025,0.006353706,349.0508,150.4981,322.6959,0.7556112,0.001015604,0.482536,0.4429561,334.7892,53.80255,47.81361,-0.3968587,0.2981488,0.8206012,-0.2832397,13.19157,237.3998,47.17973,-0.9239781,0.1219498,0.3589267,0.05064259,13.19157,237.3998,47.17973
-0.01324163,0.000653882,0.9998888,-0.006849029,0.7837856,181.518,0.08532155,-0.03392717,0.009569932,0.9992774,0.01423289,358.3328,183.8739,1.041004,0.2694172,-0.330967,0.904343,0.006260809,349.067,150.5227,322.6815,0.7554812,0.000427023,0.4828506,0.4428359,334.7226,53.8271,47.76675,-0.3968266,0.29836,0.8205138,-0.2833154,13.18724,237.4029,47.20775,-0.9239166,0.1221464,0.3590215,0.05061745,13.18724,237.4029,47.20775
-0.01315412,0.000759588,0.9998899,-0.006846193,0.7833089,181.5081,0.09736147,-0.03384705,0.009594869,0.9992811,0.01413872,358.3435,183.8648,1.044356,0.2692616,-0.3310568,0.9043575,0.006127752,349.0843,150.5371,322.666,0.7553983,0.000257872,0.48305,0.4427603,334.6998,53.84945,47.7455,-0.3967921,0.2985589,0.8204354,-0.283381,13.18288,237.4049,47.2337,-0.9239168,0.1221464,0.3590216,0.0506175,13.18288,237.4049,47.2337
-0.01299584,0.000829973,0.999891,-0.006965475,0.7968871,181.49,0.1054809,-0.03376402,0.00962982,0.9992817,0.01425874,358.3297,183.8551,1.048039,0.2691634,-0.3311495,0.904354,0.005932428,349.1058,150.5429,322.6492,0.7553148,0.000131942,0.4832509,0.442683,334.6812,53.87351,47.72578,-0.3966919,0.2987826,0.8204077,-0.2833652,13.17351,237.3939,47.25571,-0.9238987,0.1222816,0.3590202,0.05062572,13.17351,237.3939,47.25571
-0.0128611,0.00087324,0.9998924,-0.007016762,0.8027145,181.4746,0.1104072,-0.03365444,0.009647126,0.9992866,0.01417078,358.3399,183.8426,1.05054,0.2689955,-0.3313725,0.9043241,0.005647484,349.1353,150.5551,322.614,0.7552643,-2.19E-06,0.4834056,0.4426005,334.6647,53.89128,47.70617,-0.396663,0.2989469,0.8203578,-0.2833776,13.16638,237.3928,47.27411,-0.9239185,0.1223965,0.3589252,0.05066561,13.16638,237.3928,47.27411
-0.01277794,0.00092459,0.9998933,-0.007034714,0.8047053,181.4651,0.1162509,-0.03357792,0.009675095,0.9992901,0.01408748,358.3494,183.8338,1.054189,0.2689281,-0.3314731,0.9043077,0.005576633,349.1423,150.5615,322.5996,0.7552586,-0.00020323,0.4834551,0.4425561,334.6454,53.89213,47.69112,-0.3966878,0.2989701,0.8203188,-0.283431,13.16829,237.3995,47.28078,-0.923934,0.1225758,0.3588117,0.05075278,13.16829,237.3995,47.28078
-0.01275188,0.00099216,0.9998931,-0.007101952,0.8123139,181.4622,0.1240714,-0.03350745,0.009727322,0.9992931,0.01400859,358.3583,183.8257,1.060588,0.2689441,-0.3315002,0.9042938,0.005440813,349.1552,150.5555,322.5932,0.755306,-0.000365302,0.4834313,0.4425012,334.6346,53.88479,47.67812,-0.3967398,0.2989796,0.8202642,-0.2835055,13.17138,237.4107,47.28779,-0.9239371,0.1227224,0.3587412,0.05083697,13.17138,237.4107,47.28779
-0.01271725,0.001117805,0.9998928,-0.007184775,0.8216255,181.4584,0.138562,-0.03346056,0.009747476,0.9992955,0.01393407,358.3668,183.8204,1.063257,0.269003,-0.3314521,0.9042951,0.005281836,349.1711,150.5429,322.5957,0.7553598,-0.000482068,0.483371,0.4424752,334.6284,53.87349,47.67152,-0.3967923,0.2989657,0.8202255,-0.2835592,13.17408,237.4203,47.29075,-0.9239377,0.1227852,0.3587089,0.05090264,13.17408,237.4203,47.29075
